run_id,checkpoint,benchmark,task,category,prompt_id,prompt_hash,expected_behavior,observed_behavior,exact_match,strict_parse_success,permissive_parse_success,schema_valid,nontrivial_error,primary_error,call_count,expected_call_count,generated_sha256,generation_input_tokens,generation_output_tokens
r028,final,BFCL,bfcl,multiple,bfcl:multiple_32,33f4c5d7783099b2de0417ac24ecc2164bc098f2617c3621e05fd2c7c7780bb7,tool_call,tool_call,True,True,True,True,False,,1,1,6e1851d837a97515c415ac0cff722099681f293a5289701a3fe23ceaad165385,375,47
r028,final,BFCL,bfcl,multiple,bfcl:multiple_33,9a4ef23319d496c794e7f32f04d48516a094de06539136d4c72b606303cb07ba,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,1,1,7dedeea1580091a9a087f3ac147aed82e743daf74302063ebe9d4ca3960f25ea,380,47
r028,final,BFCL,bfcl,multiple,bfcl:multiple_34,2d545633a8b8c6cc8d38a8570f638e841cc748589fe51db247702886df024250,tool_call,tool_call,True,True,True,True,False,,1,1,3f055421dd5e1cc9cbd0e1f62e79ee461492960da4f0c45080430756b7a0a238,411,47
r028,final,BFCL,bfcl,multiple,bfcl:multiple_35,fe065e79ea428b6c7a3bb6477ef905e4c8ab31e4b204223e54cf8700aaa53c9e,tool_call,tool_call,True,True,True,True,False,,1,1,a5634562b33f06658ad54e2db32a0fb89edb5691e68c46ea80de874a154c4e58,414,47
r028,final,BFCL,bfcl,multiple,bfcl:multiple_36,6fb6de1110e8dea1ed6c5e67786b9b5c8b1aac091d0107aeeb6ebe30014e4d02,tool_call,tool_call,True,True,True,True,False,,1,1,e095fec22793d6de529baca86ec464ab4670fa9e93f63e237717f0b570f45857,443,47
r028,final,BFCL,bfcl,multiple,bfcl:multiple_37,8094c8961b2defaafe75eec82af30d61004245cb511145d2d892c511bbf36233,tool_call,tool_call,True,True,True,True,False,,1,1,37a9c97302a28db8cbcf000f19b3ab51ca6061658acac354039063ba7cc5a793,524,47
r028,final,BFCL,bfcl,multiple,bfcl:multiple_38,4293b3e097c7e580b3f9ba336c46da57778726492f156819c8b300bd0b5ccc45,tool_call,tool_call,True,True,True,True,False,,1,1,b3e1a13ea3bb10e3bc409acf8a47742d5052a501b00b6ab25693518983d1f297,427,47
r028,final,BFCL,bfcl,multiple,bfcl:multiple_39,076a69b0e5da9336a25b58b392604eeca3bad3b5e8c7990352f41b19c5ea151f,tool_call,tool_call,True,True,True,True,False,,1,1,eb68ef300ee7c6c4a690a3609dc22873803253fe3522c3c14c74447a14dea2b1,398,47
r028,final,BFCL,bfcl,multiple,bfcl:multiple_40,8d5d3ad617fc8f4d3635ba87d36ecf59a427b7c7499e7e15d2fb6e6d1b24eeca,tool_call,tool_call,True,True,True,True,False,,1,1,ce730e6e3e7af49f331217e1b9cc600c983afdcfb8a551fa50299e1af8caea07,508,47
r028,final,BFCL,bfcl,multiple,bfcl:multiple_41,fb07abac362249b884d91c732d1fb93b7b79cc2319a1741e182c3b636b708a36,tool_call,tool_call,True,True,True,True,False,,1,1,c22aecbd763ae51f421bca4ccfab81db771a1c4123cc6b3ac328cf80ef28b6f6,491,47
r028,final,BFCL,bfcl,multiple,bfcl:multiple_42,f70a5060289866452c679d4227a3e027798d771f9c13f84ff97dd31218b6166b,tool_call,tool_call,True,True,True,True,False,,1,1,c94dfb0bc82085773a5e82f5aa5e40a838bb2edc6c9c6f2cf36b965252409e28,412,47
r028,final,BFCL,bfcl,multiple,bfcl:multiple_43,0418df4587bd7418ec2945ebcdff5e7a46c62cf3e8e86f37370100e6381f0bcb,tool_call,tool_call,True,True,True,True,False,,1,1,93962f1b055074a45cc9a5bd14194bf3067b281bb1750379383c556d85e10b5e,481,47
r028,final,BFCL,bfcl,multiple,bfcl:multiple_44,cb7496fc7264d7caa4d705df7dfba838ef46bf53256dd2023ffe4668eef0737e,tool_call,tool_call,True,True,True,True,False,,1,1,7d9001c48b7b76c211f994886aee70d96c5abb2b437b91c346bca1214cd50fdd,475,47
r028,final,BFCL,bfcl,multiple,bfcl:multiple_45,f90e871e05d2e8d9999216abbb88a3722981684a4dcb6686b32487b166761091,tool_call,tool_call,True,True,True,True,False,,1,1,8e9ebab2d6ab7c8a49c8ca0d82786fc22a698de3b8bb7c258058e67f6ff4903b,328,47
r028,final,BFCL,bfcl,multiple,bfcl:multiple_46,5ea8e9ad033ab04069fda6600dae3fe252bb61b0ae7b1056ee756247aaa5d3eb,tool_call,tool_call,True,True,True,True,False,,1,1,0820505b3dd81ee3c750aa3a9e6be035c55e49491ecef0dd2386c7460db9851f,439,47
r028,final,BFCL,bfcl,multiple,bfcl:multiple_47,36e3588ea02188266eb304f8ac87eef8110da83aefce9f14f5400a0bf17ca018,tool_call,tool_call,True,True,True,True,False,,1,1,dca1e7c9be1185e1805cfe6a51e28a74d95a37dcdd463bfe98ca79e8e2e6217c,444,47
r028,final,BFCL,bfcl,multiple,bfcl:multiple_48,e9aa181ffdee11fcacc6e6724dbe61412341e32198cdf8b9a97860a4b02eddc8,tool_call,tool_call,True,True,True,True,False,,1,1,81040b7579c12365d2f706e3a106c5b22421d1e1f22fdeb702d9a01d2fdd05e1,403,114
r028,final,BFCL,bfcl,multiple,bfcl:multiple_49,729d4349e33cad454ae6bd6cfec885b5148cb06b0232f3ee2d1b09178bef9f03,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,1,1,9a1d33cc42cdb0e5843fb2683cdc7643d7303d626fef51d2a220c76590e2cb57,582,114
r028,final,BFCL,bfcl,multiple,bfcl:multiple_50,46ce405fc83b0d850be0c99be5c251b1fc5dccbbd6aad7bc79f241209d5bb00b,tool_call,tool_call,True,True,True,True,False,,1,1,6dc978e2442b7312bebb3b7ebf897abd864bcbbf9850bb7baa03ab38a6fb6737,494,114
r028,final,BFCL,bfcl,multiple,bfcl:multiple_51,d1ce45d44817adba3e544b3564d8729369a593776b4e3cc48c73b0b0f2c96793,tool_call,tool_call,True,True,True,True,False,,1,1,0104192fe6fc84e843305ac9ecfe1e1231fa64e38e4d7a17f106334bca4ca62c,486,114
r028,final,BFCL,bfcl,multiple,bfcl:multiple_52,b4862c35ff62e3e4538c3592f7cecef91de692afe9af44c802ae9b41b4d32ddd,tool_call,tool_call,True,True,True,True,False,,1,1,65d34c5b1831c1eda1d57bcfc1319c423e74380c21037c659f627e52860fea95,360,114
r028,final,BFCL,bfcl,multiple,bfcl:multiple_53,5c04c99e31fe25754873fd675128e4eb74cea0c62cf68fe424497fec4cf2a6b9,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,1,1,eb6c1ac997da8adac97acb97d662642e2befa6fae93c0b73874484fdd60f8baa,442,114
r028,final,BFCL,bfcl,multiple,bfcl:multiple_54,42842283924173bbbb16f2a4a49f4816892bb95db22171d9c23f90cdcb96b08a,tool_call,tool_call,True,True,True,True,False,,1,1,bd5477360b6c2da39dccee454da35db9c448b550bc9a12c3f89c2dc5f4a90d96,376,114
r028,final,BFCL,bfcl,multiple,bfcl:multiple_55,4ba1b5ea28bfc2f354345078ff32334def975c88b35a3c1515a85f0a2b94a775,tool_call,tool_call,True,True,True,True,False,,1,1,eec861a29a2d61763cb1ea816dc75e1a678949a3f27a81de9f236b80dad5ff67,359,114
r028,final,BFCL,bfcl,multiple,bfcl:multiple_56,a69c9d101d7c894d6043c2af24f0b18891cf2aae611abd11985c550e12596c0b,tool_call,tool_call,True,True,True,True,False,,1,1,561336b5e2eac0a9bd7eb583d6a589e56da6ed4c7d59897db7a145773da5d5ee,522,114
r028,final,BFCL,bfcl,multiple,bfcl:multiple_57,afd693e99c3982a1d3ff44035f9a8cc8dafac771f0305fec51ee409f4e883c1f,tool_call,tool_call,True,True,True,True,False,,1,1,562d5073fd01642af03913d21eadf525ad68be1af69d6e2dd3c10753cd384ad7,478,114
r028,final,BFCL,bfcl,multiple,bfcl:multiple_58,807659faa71108a2ec55afa0abe16db48427d7b7f97c0b3f41e0880b2fd58e21,tool_call,tool_call,True,True,True,True,False,,1,1,fa4fb96322bdc81c56212f132e52c33c38971980eea9a6a233314343ae900fd5,351,114
r028,final,BFCL,bfcl,multiple,bfcl:multiple_59,382fbbd7b1997379220829711f3f198566fd5d4abdf15de2d6c80c6b08c49d4e,tool_call,tool_call,True,True,True,True,False,,1,1,fc7372df382ea2ec2ab2b1ca9dee5a0d87306ebd8c34266628bff455149ea98e,388,114
r028,final,BFCL,bfcl,parallel,bfcl:parallel_0,d52af1abfca472f98a47d61fd6a4fa968a024bf7cfe53533ee33e3ed654d3184,tool_call,tool_call,True,True,True,True,False,,2,2,a7458379c5a782cec0fd5ed0324e089aacaa5d5f26d5414a386b532ff6ea4736,245,114
r028,final,BFCL,bfcl,parallel,bfcl:parallel_1,988168d72f5f5fc8bd86132a911775f66ad9975e099100d3de3e381ff1963e46,tool_call,tool_call,True,True,True,True,False,,2,2,485bd6c2b188e1608832157fa43e7b8599004b0413bb8b96cfcf2f079402ac97,312,114
r028,final,BFCL,bfcl,parallel,bfcl:parallel_2,b7db807e55c167a97af10454315edace5ff8b70aaec55d93988290f53ad80406,tool_call,tool_call,True,True,True,True,False,,2,2,8d04213fd011994fa6b4805e2861128c473ca90974f77400422ecdc5677bc7a9,287,114
r028,final,BFCL,bfcl,parallel,bfcl:parallel_3,c72ae4b17376c005583075fc2b2e42cf1f75b7ec6295dfed179f8920dddbddac,tool_call,tool_call,True,True,True,True,False,,3,3,aa54f08c516768620b7e94d3d8e64aad0f8713d5a9e041c32d760ba944067b6e,246,114
r028,final,BFCL,bfcl,parallel,bfcl:parallel_4,8a35ec09224d879f79887acc2c9300ac1a8e023f5151b98d656b98478a88db48,tool_call,tool_call,True,True,True,True,False,,2,2,0f36a7da2dd6d93968b03eca7659cd9388f7eccf0386045bcfc609222328c16c,248,141
r028,final,BFCL,bfcl,parallel,bfcl:parallel_5,580f50abb2ebbc348c6e7e9af45725a913f70ab3669d14297f8b048964c916b5,tool_call,tool_call,True,True,True,True,False,,2,2,68b70a911dd87f7674c0c55a6a1049c410d8fd116a34b6ee5986d8034437b906,302,141
r028,final,BFCL,bfcl,parallel,bfcl:parallel_6,74da385dca537f0c672c028ce1e3277bed7b943a997b3f6f7e9eab028faa1ff2,tool_call,tool_call,True,True,True,True,False,,3,3,377a463536da00793c4c2288db798603fd686f7cda012826e83d097f38fcfbd9,281,141
r028,final,BFCL,bfcl,parallel,bfcl:parallel_7,371e11abf6c7ccafb224d2d2713c8d52c903b051aabe3f15c3d2f98a10cda7f0,tool_call,tool_call,True,True,True,True,False,,3,3,4788f96bb11265314fa2cb511445f88e3204f2b294e75f108101b35f9891034b,195,141
r028,final,BFCL,bfcl,parallel,bfcl:parallel_8,967138fa184fe7580cc4e9bc5525001612ae398932048d6a776f1e706cc0dcdb,tool_call,tool_call,True,True,True,True,False,,4,4,238165ffa60e584f8d49dd9825e953e16f96547d36e8a901310fe8759e04bf27,269,141
r028,final,BFCL,bfcl,parallel,bfcl:parallel_9,f99e3b41e57b22b024387a2395cde8e9177d6f943d726058a3896e96ec2ebe0c,tool_call,tool_call,False,True,True,True,True,wrong_number_of_calls,1,2,37ca7da73835b3d45755bdfce060b25216d6fb36f13e632753bb1aecdbfff445,295,141
r028,final,BFCL,bfcl,parallel,bfcl:parallel_10,70d1f0a3187df2d99314bfd7f34a77c72e9af08fa8ed60f27f1ca0d06c10d12e,tool_call,tool_call,True,True,True,True,False,,2,2,86d08120830ded6e2355dd63b63619634a881d2ca01a930ca09190f5f074d480,246,141
r028,final,BFCL,bfcl,parallel,bfcl:parallel_11,2462377b454b0a73359d245c7a0084e13b5345783a3e4060c896bc670131175f,tool_call,tool_call,True,True,True,True,False,,2,2,916a93635322b059ab39e9a9e3ccbda06069f5986f1a447055ab7be6e2a4c546,243,141
r028,final,BFCL,bfcl,parallel,bfcl:parallel_12,09a7546b7b17978103e2bd4c0f63e5f1bf68c82b0f580f32d35aee84823e8228,tool_call,tool_call,True,True,True,True,False,,2,2,e9f514afaa26bad1dc04679dbe0a752afc2a5d750b26b6a3988ed2235ba7e28d,307,141
r028,final,BFCL,bfcl,parallel,bfcl:parallel_13,11c5f6a39db55000b892e9ac7ce03c001683f96baea3663bf845804c35608fdf,tool_call,tool_call,True,True,True,True,False,,2,2,ced7a092eab0889803218ea92d50516859fd6aa2bc54674495eb6b4002509d77,312,141
r028,final,BFCL,bfcl,parallel,bfcl:parallel_14,cc012a257dd0b1a603a993dea5b9f24b24ebd66192fdcd127d6bf795864e3a5e,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,3,3,466fa5a652be7b0d94ad6b35582fbe6566020cbfbddee1c87d92b8c029ffed2f,270,141
r028,final,BFCL,bfcl,parallel,bfcl:parallel_15,75cba2379387757b76ddf705e17edf9eedb4191a245d3416aa112e1fc4552664,tool_call,tool_call,True,True,True,True,False,,2,2,f430b0ab8dd23d209d9076a55c0ecc3379b5ada1956b74ca0798e6c9037d7ae4,303,141
r028,final,BFCL,bfcl,parallel,bfcl:parallel_16,fdc4e0187103c490d3a0d875350272390ff21f96e7406c3aba96e4d337fecd50,tool_call,tool_call,True,True,True,True,False,,2,2,ffa889c1b181592b8120bffd9fdfca3febdbd016d4e5eca8650841f77a54ff23,270,141
r028,final,BFCL,bfcl,parallel,bfcl:parallel_17,9ecdeef73ab3618d34ad37d2cf012e4a044b6da56d075158d3b1872c4eaf9d90,tool_call,tool_call,True,True,True,True,False,,3,3,026ee0bb21bc78e5f53cad5d743e9a5617e4a96b082ed6761af3b7b9e83c49a4,271,141
r028,final,BFCL,bfcl,parallel,bfcl:parallel_18,e59e28dba31f5bddad407d25bcc974ed796938f17915eac2e5e47502a524e179,tool_call,tool_call,True,True,True,True,False,,3,3,bb70101119df37c70a63f9cbcb0cdd557a50ec8bc3e0a9ee905eab20b4f8de80,283,141
r028,final,BFCL,bfcl,parallel,bfcl:parallel_19,88be8a53f8df1d952c434a21ce35458c9a5384f18f8e0fd94d760e0b89a2e8c6,tool_call,tool_call,True,True,True,True,False,,3,3,cd0501531a65eb5b2efd8edc1ce47a5cf7b1f0bd679bdaea68f30c17dec45379,283,141
r028,final,BFCL,bfcl,parallel,bfcl:parallel_20,ca418674bd206974c3d6bd88d3781f0a6a6385dbb3e3dd12af0dd374e0039038,tool_call,tool_call,True,True,True,True,False,,2,2,f225478c8951f25f5a30ca1bb98e804106e8d9733c1759d05ce96c8f3d691ed6,304,132
r028,final,BFCL,bfcl,parallel,bfcl:parallel_21,aa9229265e1ed93a1c0a60e020b34d815847277423ddd9dadb2b0c1f5cae5c5d,tool_call,tool_call,True,True,True,True,False,,2,2,566305760dbeda1ed096f744879edbc9ef9b33fe94442839719fdd9ce2e59cf9,264,132
r028,final,BFCL,bfcl,parallel,bfcl:parallel_22,2d9b792b987440338d42a28e3280b12c3887d51171a511e68450833e4f941b66,tool_call,tool_call,False,True,True,True,True,wrong_number_of_calls,2,4,c0053199234cab20a68da6067b1fa0d840a38c81bccf8c206b8571e1f54b5e5c,287,132
r028,final,BFCL,bfcl,parallel,bfcl:parallel_23,4ef51e3d54c5d01e3eb08a915da8e04dbbd2964b299c25b5a73f00866f98c618,tool_call,tool_call,True,True,True,True,False,,2,2,974520699058b7c0d832121a64e645fc319956065bafa61f83075fd148157334,321,132
r028,final,BFCL,bfcl,parallel,bfcl:parallel_24,56b0e4f3992d3710ce08e68df81762bfad37624ca5865049498990de8f423dc6,tool_call,tool_call,True,True,True,True,False,,2,2,17b0349b81cbd3f12c77958c9f94b5a5be7ad24b58c9f09448b00469ce56897a,283,132
r028,final,BFCL,bfcl,parallel,bfcl:parallel_25,486301a92082e3ea287026792ec94678820bb5709eef1c2bdc1d0765429b070d,tool_call,tool_call,True,True,True,True,False,,2,2,d1aaace203ee169081723f6e868ea7c0c850816a4eb8a160a7f29f966282b0c5,243,132
r028,final,BFCL,bfcl,parallel,bfcl:parallel_26,afa0fdd55f015d602ea2e70933221b3e3846df53b2377cea2e14516b6af40511,tool_call,tool_call,False,True,True,True,True,wrong_number_of_calls,2,4,5bffc0834e46f78a9dd5dc080b7b69121eb45cfbf9225b31d41493b0631c8c87,302,132
r028,final,BFCL,bfcl,parallel,bfcl:parallel_27,7d45252c94618aa6488539081f240529d8d0edd8a39c161afa24136df23c7207,tool_call,tool_call,True,True,True,True,False,,2,2,b008f0b4771d19d4a4af0b84360ab61d02759e31c1e2d82fd82fa924148e915f,328,132
r028,final,BFCL,bfcl,parallel,bfcl:parallel_28,05e1017ec2c6d15580768aa80cf0b1c4511af00b9113996e0f5d0773e244c71b,tool_call,tool_call,True,True,True,True,False,,2,2,ede10f9125d3bd780ba6657c531d6bc8e75e84b431f15df3d3b461bfceb49f78,236,132
r028,final,BFCL,bfcl,parallel,bfcl:parallel_29,95eede165da99571376ad7041b1e3532c9a9fcf5d4e49c333bfbff3376b69715,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,2,2,5d022d2eda0d84ee7d8f5528edfe674e2c6b67f6b9d1f7e664b4af05a158eb67,290,132
r028,final,BFCL,bfcl,parallel,bfcl:parallel_30,def109e76f19563ac7fa369f2970a2d76879b5fb9ac5bad443592e58e914d571,tool_call,tool_call,True,True,True,True,False,,2,2,9ec91331e79a480eb2764f05567f254f1d09fa7d4b4d5cec1bad78d7865fbac4,276,132
r028,final,BFCL,bfcl,parallel,bfcl:parallel_31,0dc7895b9e5f0fd04487c0fce00fa91e988c2fd696485c2a2bc2293cc2004873,tool_call,tool_call,True,True,True,True,False,,2,2,206163776ea22dc7aac6f7645a9a954fd03642dfb6bd6d3ab3c91808c68d9253,266,132
r028,final,BFCL,bfcl,parallel,bfcl:parallel_32,4ddda49bba178841e64eeeb08aae84ba0851b5b60cf6c26eec2dd04a326929ed,tool_call,tool_call,True,True,True,True,False,,2,2,2d501caf708d4c1ba3eb231008891c41d761fad002716e0b5c673f215845363a,267,132
r028,final,BFCL,bfcl,parallel,bfcl:parallel_33,06a6f4e7a0326e1d731749444b86b071e32940aa31a6758eeb831229a6abdcea,tool_call,tool_call,True,True,True,True,False,,4,4,057a95ca41ca5083a21ab8d0ae9658cf12603b99c65a9d9a6e15aa41b2651d9f,260,132
r028,final,BFCL,bfcl,parallel,bfcl:parallel_34,6c7baa5e7c0fb0219c694edf118e2c79e06e3fbff53463ab54bfb05d4457f2f7,tool_call,tool_call,True,True,True,True,False,,2,2,5ace0b9bbee8793385fdbb59037848edbf388f317fff3ef8e186ecf3ef663b88,303,132
r028,final,BFCL,bfcl,parallel,bfcl:parallel_35,178e8173a74664d7ccf4830f422edeb13a3d382b0fe483fa44d6af980bf1fbd9,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,2,2,d0633e10d8d51a9628556b8371a55265f7af8879ef6a21fa620b32cd0cd786ba,248,132
r028,final,BFCL,bfcl,parallel,bfcl:parallel_36,21135b960691296721163a7b0f504296a24dfedbcb11603bfdc470b7a00b88ae,tool_call,tool_call,True,True,True,True,False,,2,2,c26c5a0c831b5f58d3daa798e7be04e78757860946bd7cbe99144d73c1d13914,272,128
r028,final,BFCL,bfcl,parallel,bfcl:parallel_37,74807310df583d5aeb39501cc4caf5b7255e6673b7220c87979b773827ceafb1,tool_call,tool_call,True,True,True,True,False,,3,3,beb7587e5937e0c272390d84dcb65b1a9523658569dead0f29719de94f088e8d,246,128
r028,final,BFCL,bfcl,parallel,bfcl:parallel_38,b90f7868b7a899d795ff5124aa5a976a6a1952ba5999e3b9e477238032d0f430,tool_call,tool_call,True,True,True,True,False,,2,2,0e304a5b5b250a3b483485ac7315a81b9022bbe621f4ec5eac4f9407cbe122ea,253,128
r028,final,BFCL,bfcl,parallel,bfcl:parallel_39,7dd1a771e4c681e00da307a107c83264d9a1bfc2f29b2d325998f2508fdf0481,tool_call,tool_call,True,True,True,True,False,,2,2,d069da8e1a2188722b3903d59e3a4060b6e0449969820de6ec8ba32d337792fb,263,128
r028,final,BFCL,bfcl,parallel,bfcl:parallel_40,1e2bd031af6513f4ce6466cef1b752fc93e9bac8dae01c14fc709918535144ae,tool_call,tool_call,True,True,True,True,False,,2,2,f2463c0fc482b93e1d32c5bcfdd52a5f676037df38fd0ea35273329cd1cbbdeb,310,128
r028,final,BFCL,bfcl,parallel,bfcl:parallel_41,5520f6d6502f7dd069f8b2d6f54de96c38966b7a480a86bd80857c8737ea8ebb,tool_call,tool_call,True,True,True,True,False,,2,2,d60cba57b2613020e28f4023db9186fb57a25af62205421bce0fce6e723c9e15,259,128
r028,final,BFCL,bfcl,parallel,bfcl:parallel_42,c3a319eed6c750ac6d1e59f0cfe111edbfa29e9a55534c2544bbd5fe2bd9b372,tool_call,tool_call,True,True,True,True,False,,2,2,386ee7ab87eea5e3c7f9e1367c323367a2b4cf0367ac52d3ab9468bde8d46aaa,237,128
r028,final,BFCL,bfcl,parallel,bfcl:parallel_43,fe80e58852ceb97e15276546efc6efe4ad801c61545f1e2ef75d439012ef9184,tool_call,tool_call,False,True,True,True,True,wrong_number_of_calls,2,4,6ce756c059bd1dc617ab47c0f8b6d004fadb122b0e939f93c0822f70ad77c8a9,263,128
r028,final,BFCL,bfcl,parallel,bfcl:parallel_44,869855de1730f58ad737cd6b2c53aeb838e7eea396e70a75d987f21e36bc53bd,tool_call,tool_call,True,True,True,True,False,,2,2,2c71df571ca6e2bc3befbe9c13427fadb1d16e044a5788ae8cdaf364684d310f,329,128
r028,final,BFCL,bfcl,parallel,bfcl:parallel_45,395aa458ae0472a5b41d6d00e8db7c5860b5091487cbee26ac75c2edf3a77921,tool_call,tool_call,True,True,True,True,False,,2,2,47b03c55e0edf28efb318b6104690512a06b3f27ec2c4aefd8b66dc1b6c3a6a2,274,128
r028,final,BFCL,bfcl,parallel,bfcl:parallel_46,d2f3d848e29c3c24d95542be4daae296c65ea8932b193eca1c785e647e97d3e1,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,4,4,966adc6c3a7b3364ab5248558f58de8c490616a6c9357bf21a729e7fabed34b0,237,128
r028,final,BFCL,bfcl,parallel,bfcl:parallel_47,eeb69fb533819522796883be262d3b9ba28435fa75ef66b974f0be517248fb8f,tool_call,tool_call,True,True,True,True,False,,2,2,72050e4b68d463eea44b7d51f6d6e3d2cd03fc9f9fb8ffe18c42c2850355192c,238,128
r028,final,BFCL,bfcl,parallel,bfcl:parallel_48,4f8fbdc4cb94090e8397467010c533e40c9e1c48492dafebc4d8664251c15e3d,tool_call,tool_call,True,True,True,True,False,,2,2,32eb0682dc3a08fbb50e2d31b45410539dbe957c8887dd0681e823fb192e1060,257,128
r028,final,BFCL,bfcl,parallel,bfcl:parallel_49,3b7577332531c4a6e108c6e10423dd6eeb591801f163a01c126ad8e37788e36b,tool_call,tool_call,True,True,True,True,False,,3,3,7c27c1a01e7f2848702a898c354488f18bbad4de8f21e8aa2d58b0cb05fd3b8c,284,128
r028,final,BFCL,bfcl,parallel,bfcl:parallel_50,79dbfe45061e1efec9cac43c8bdd8fc95c989ee651ef975eb3d1aa440e7ca593,tool_call,tool_call,True,True,True,True,False,,2,2,9b5bc1a4e56686a2caa5a5d2b0fd532378633d752a6b0fef25767a8a4c5bec1a,274,128
r028,final,BFCL,bfcl,parallel,bfcl:parallel_51,d4b0a58097a500b4ae34b60e5290bfac2f3d925a5796e69b1414f4fcb5d26acd,tool_call,tool_call,True,True,True,True,False,,2,2,5480f33e81f0ce7edce2d255ab4de2f14e1e72dd3753fd5048e22a407bc2f9d3,241,128
r028,final,BFCL,bfcl,parallel,bfcl:parallel_52,0cc25a6c50c2d8bb9de669d880f42ff4e56f4f5d08ddbf3ca5de8013c4bc95cb,tool_call,tool_call,False,True,True,True,True,wrong_argument_value,2,2,7e3ed56c36f4d32870d8812ea5f1a32d65bf3f37359505780f86564968d84937,303,151
r028,final,BFCL,bfcl,parallel,bfcl:parallel_53,d299b5b62eb67016dd5de65fdc9742ab8f8cf8aa16fa635096e56b9157b5dc1b,tool_call,tool_call,True,True,True,True,False,,2,2,ac1b73ec03729bc094abe5a5e3411224e5332e40b92449568274071e6b21e238,252,151
r028,final,BFCL,bfcl,parallel,bfcl:parallel_54,ca71a5305fcf6cc7b82f68f5fa202b60c6574587ad09ddb97090815900643fc3,tool_call,tool_call,True,True,True,True,False,,2,2,64f34a2e46015d26c835942752e8791726fa8d62bb2f5ce213743ad0fb79904f,275,151
r028,final,BFCL,bfcl,parallel,bfcl:parallel_55,50977f41db00e304479d49d65d8dd1b2887d21f402dbbaf942f9a2a72ba2a0d9,tool_call,tool_call,True,True,True,True,False,,2,2,3acdb87e58025e1c8d74b8b0feff1284fda051eb5b05972c704986ac945b0331,277,151
r028,final,BFCL,bfcl,parallel,bfcl:parallel_56,409020148f73af37027b7568e9ac7135306c5d418faa8998f5950659d2a5d904,tool_call,tool_call,True,True,True,True,False,,2,2,d44eda055a13f9b731b92b9e9fd0265f7c2931f1f9d35e04ae53dfe9184b099d,337,151
r028,final,BFCL,bfcl,parallel,bfcl:parallel_57,9625882f9b2d2dde600c1986b7e40846321fab737e5d641b7431a0de146a2de8,tool_call,tool_call,True,True,True,True,False,,2,2,99a579fd23587410dc2b3586a09f6e48d89343a1d10234a889dffefc0744d12f,416,151
r028,final,BFCL,bfcl,parallel,bfcl:parallel_58,9e9a740362183ea917bea79105a88a5858bc06efea74551f512f2fc05267330b,tool_call,tool_call,True,True,True,True,False,,2,2,623239ddd33005a990f6e1a9984c958ff529ad532c529b09d121dae16e1e7630,232,151
r028,final,BFCL,bfcl,parallel,bfcl:parallel_59,7a69975b7ed0da0c580106424f51a6213e1d3faa8e0b154bf48a96d338065c93,tool_call,tool_call,True,True,True,True,False,,2,2,1982e0b5acbd10f4761e1f8dfb043a22eb6ddd3bea1587aaa30f5f52a811e80f,265,151
r028,final,BFCL,bfcl,relevance,bfcl:irrelevance_0,83082ec8ea94e2c68749fa339acf3eb3f130c7dc3bd03944604d338aff672de5,direct_answer,unable,False,False,False,False,True,wrong_refusal,0,0,45492fc643972734af820cf57ebc4c244059e0de6853ae7635bb4e6194543004,225,151
r028,final,BFCL,bfcl,relevance,bfcl:irrelevance_1,2da29d8c5d7cfb00c5bccb1d2e773eba08eb2d0c40de09290917b91fd6baddba,direct_answer,unable,False,False,False,False,True,wrong_refusal,0,0,b40a9fd2c7d54856809a6574e840e8676a1fa3a2ea24209f79584dd5fa49e020,241,151
r028,final,BFCL,bfcl,relevance,bfcl:irrelevance_2,31956ac0f3fcddcdbf8dada456a510b4a3bc07904c086b867387647fca03e2d7,direct_answer,unable,False,False,False,False,True,wrong_refusal,0,0,9f4cb5a1b13f5b94cf860cd2db30d2aa39b2b17dc4002aeb515abafa2dde07af,257,151
r028,final,BFCL,bfcl,relevance,bfcl:irrelevance_3,e3c64a3596613ef88c91721d563f88288377fac1c0d4762bb22d281e5a1f5971,direct_answer,direct_answer,True,False,False,False,False,,0,0,b533b35ac8a0bc48b273835f16be850b8f2abf0a2bc666a1322ab5962ecaa176,275,151
r028,final,BFCL,bfcl,relevance,bfcl:irrelevance_4,5e10165a972494a3f8cc75e3d5d3f6a62377037d4d9f873ce8f9c806ea416545,direct_answer,unable,False,False,False,False,True,wrong_refusal,0,0,625f83a0c6656c532de6e14062aae3fed6d02e44e36f415abc9b9c1dcc7df7ef,241,151
r028,final,BFCL,bfcl,relevance,bfcl:irrelevance_5,85db31d8b002e3028d65dde581b1d88853d6f21cf0f3493d4f0ab15029baff1d,direct_answer,unable,False,False,False,False,True,wrong_refusal,0,0,aa24dbb7d229c11b9c8f3a4f9cd55ed5fa4f1d23387e74a42970b8e4ec416d97,256,151
